Date,rstar,g,z,output gap,real rate gap,,,All results are output from the Stage 3 model.,,,,,,,,,,,,,,,Standard Errors,Date,y*,r*,g
1998-07-01,2.10998893838802,2.17958402583934,-0.0327002140027078,-1.06170759188376,0.320570123715799,,,,,,,,,,,,,,,,,,,1998-07-01,1.56916225753492,3.45003402922408,0.219877664800412
1998-10-01,1.87377111063184,2.14444956737158,-0.234378321270251,-1.23245612231199,0.459113207355558,,,,,,,,,,,,,,,,,,,1998-10-01,1.54084915707835,3.45248418049188,0.220173659259194
1999-01-01,1.96625924142617,2.1939646712776,-0.190567128259067,-1.19192974159341,-0.125149387415495,,,,,,,,,,,,,,,,,,,1999-01-01,1.52912307750955,3.45517106738604,0.220441812512896
1999-04-01,1.89081115143432,2.17529742941292,-0.247663965821877,-1.06736804838056,-0.196505779571265,,,,,,,,,,,,,,,,,,,1999-04-01,1.51146140538784,3.45840193269431,0.220659208275764
1999-07-01,1.98449855876714,2.22405497908233,-0.201908765522709,-0.8471218754446,-0.0256309288850609,,,,,,,,,,,,,,,,,,,1999-07-01,1.50456776751754,3.46167844004909,0.220831689839508
1999-10-01,2.1046058018223,2.24293918395995,-0.100366065271632,-0.402822923811755,0.561943882278337,,,,,,,,,,,,,,,,,,,1999-10-01,1.49854913736181,3.46503802857372,0.220965381481255
2000-01-01,2.16596693076194,2.27173593138371,-0.0673142272781292,-0.026603159244587,0.619424428175215,,,,,,,,,,,,,,,,,,,2000-01-01,1.49611080014558,3.46842488526185,0.22107380267883
2000-04-01,2.19133004180244,2.27421715083352,-0.0443903348852205,0.30471658286092,1.34052692196113,,,,,,,,,,,,,,,,,,,2000-04-01,1.488657468931,3.47200816182336,0.221160161288657
2000-07-01,2.34569310283412,2.24692599380069,0.136801912558722,0.663119844924267,1.37301094513361,,,,,,,,,,,,,,,,,,,2000-07-01,1.47603959892711,3.47588326782558,0.221210650851793
2000-10-01,2.43081948624981,2.24882206271308,0.220064322737961,0.747860174549032,1.35626780207075,,,,,,,,,,,,,,,,,,,2000-10-01,1.47189250499488,3.47990148521672,0.221232053877355
2001-01-01,2.58127451563544,2.29019745510426,0.329844341019876,0.832777988477346,0.621385733606432,,,,,,,,,,,,,,,,,,,2001-01-01,1.48395304540634,3.48392683530685,0.221279899662731
2001-04-01,2.90443557130842,2.21535450953984,0.726581439503177,1.25832977449068,-0.654191538485226,,,,,,,,,,,,,,,,,,,2001-04-01,1.47421458455233,3.48836571272273,0.22134252216951
2001-07-01,2.6197525080381,2.21558769146376,0.441669141492192,0.734742157774235,-0.783569679677485,,,,,,,,,,,,,,,,,,,2001-07-01,1.46593476261715,3.49309596043551,0.221410180396393
2001-10-01,2.56458148498603,2.18809499263248,0.413525435055306,0.459595762062008,-1.73222801243635,,,,,,,,,,,,,,,,,,,2001-10-01,1.45521205005307,3.49818722765301,0.221472319877648
2002-01-01,2.62480974417025,2.16475293259523,0.496700631931909,0.300297769903182,-2.17068696626394,,,,,,,,,,,,,,,,,,,2002-01-01,1.44748038782353,3.50358195462267,0.221522183694963
2002-04-01,2.43308090964644,2.19466753598665,0.275563572983183,-0.0978150603236827,-1.36045301469865,,,,,,,,,,,,,,,,,,,2002-04-01,1.44980259360496,3.50911914226817,0.221581891842705
2002-07-01,2.32371028756786,2.18959814089583,0.171176533891764,-0.225272178237901,-1.22902416682836,,,,,,,,,,,,,,,,,,,2002-07-01,1.45026799046116,3.51482803839429,0.221665578824314
2002-10-01,2.20767105852714,2.15865194095591,0.0855596634905318,-0.333375876879472,-1.20434378722189,,,,,,,,,,,,,,,,,,,2002-10-01,1.44181670275219,3.52076193399753,0.221770210336669
2003-01-01,2.02229135931213,2.08599994427128,-0.0283978545421103,-0.569328324065964,-1.17022590715795,,,,,,,,,,,,,,,,,,,2003-01-01,1.4200476322737,3.52712613354781,0.221850985006085
2003-04-01,2.04134880717152,2.06251076222234,0.0137511626158817,-0.771043572839972,-1.58136276771713,,,,,,,,,,,,,,,,,,,2003-04-01,1.41213177381346,3.53378074705785,0.221906655063857
2003-07-01,2.10220716608178,2.08148911268748,0.0559524267824497,-0.847623023354117,-1.94158992815327,,,,,,,,,,,,,,,,,,,2003-07-01,1.41704269247336,3.54058573517615,0.221974038401094
2003-10-01,2.12614395242584,2.08691626444527,0.0745539293925813,-0.738843249921729,-1.99494863306553,,,,,,,,,,,,,,,,,,,2003-10-01,1.42468309407503,3.54755910402934,0.222073571943238
2004-01-01,2.07690781957964,2.06836300092249,0.0435570000000672,-0.599314348123016,-2.03896166276542,,,,,,,,,,,,,,,,,,,2004-01-01,1.42766829926721,3.55474903140137,0.222199004302003
2004-04-01,2.09940042931815,2.06078722285047,0.0734971489494578,-0.409074247751278,-2.02183357220801,,,,,,,,,,,,,,,,,,,2004-04-01,1.43300503396341,3.56210049378322,0.222358167594021
2004-07-01,1.89960037122163,2.02757315938065,-0.0936510762010037,-0.433892446794971,-1.65974801867118,,,,,,,,,,,,,,,,,,,2004-07-01,1.42779075286388,3.56973641858791,0.222526877184982
