Date,rstar,g,z,output gap,real rate gap,,,All results are output from the Stage 3 model.,,,,,,,,,,,,,,,Standard Errors,Date,y*,r*,g
1973-10-01,5.28417679897476,4.59329647676735,0.093310119613655,5.71717090883635,-6.33734780351478,,,,,,,,,,,,,,,,,,,1973-10-01,2.82458774182479,1.72850070395031,0.371873120071993
1974-01-01,5.18666054923698,4.49474528584879,0.10716619163607,5.99225573927947,-6.80611253285116,,,,,,,,,,,,,,,,,,,1974-01-01,2.82471432875446,1.72156643291253,0.372527564164456
1974-04-01,5.17120083485022,4.43818644463128,0.155623406144321,6.39887322142783,-6.55202750509937,,,,,,,,,,,,,,,,,,,1974-04-01,2.85614718915524,1.7151065041057,0.372987926501803
1974-07-01,4.95381828232532,4.27317754132475,0.124716780506376,6.08911505586553,-5.58638367011696,,,,,,,,,,,,,,,,,,,1974-07-01,2.82010706234458,1.71135683139593,0.37272222437625
1974-10-01,4.73879910513513,4.05195672594678,0.159698395804712,5.85429360169593,-6.74814108545169,,,,,,,,,,,,,,,,,,,1974-10-01,2.7692445274015,1.710759420237,0.371579691083322
1975-01-01,4.48763725633051,3.89115005190281,0.0902635507621584,4.89953222994433,-6.77120541201495,,,,,,,,,,,,,,,,,,,1975-01-01,2.74257588228358,1.71276345207692,0.36996718997092
1975-04-01,4.54235368183893,3.95762973234693,0.0698515451280609,4.7557476608265,-5.75161963550744,,,,,,,,,,,,,,,,,,,1975-04-01,2.77385426806097,1.71361039728961,0.368756216865596
1975-07-01,4.6559392523136,4.0318590061229,0.0995508988462602,5.37664288707975,-5.93518942969859,,,,,,,,,,,,,,,,,,,1975-07-01,2.82015988489303,1.71296096427696,0.368036628608882
1975-10-01,4.59405176910621,3.99969828702196,0.0740081205821962,5.59573302142826,-4.45869737266765,,,,,,,,,,,,,,,,,,,1975-10-01,2.82723521190178,1.71259770177446,0.367581542506167
1976-01-01,4.64299256638645,4.08780253477422,0.0233826463882162,5.64477274724408,-3.94218617451843,,,,,,,,,,,,,,,,,,,1976-01-01,2.85622906979474,1.71079673003932,0.367490035783305
1976-04-01,4.74236139184034,4.22724447067344,-0.0348313235263076,5.76918052100945,-2.68655780522585,,,,,,,,,,,,,,,,,,,1976-04-01,2.91642342220149,1.70706292749937,0.36778359064349
1976-07-01,4.58295530941697,4.12270191716147,-0.0760942683696324,5.58797621617003,-0.862555539776539,,,,,,,,,,,,,,,,,,,1976-07-01,2.87902527656197,1.70490143094384,0.368128098330905
1976-10-01,4.49730947476586,4.03381694260443,-0.0612915351876678,5.26095999357284,-0.675773628375323,,,,,,,,,,,,,,,,,,,1976-10-01,2.83688683047478,1.70353861265014,0.368442885540907
1977-01-01,4.68126233175668,4.15191268600367,-0.0107982235334208,5.31828354727435,-2.39646176026756,,,,,,,,,,,,,,,,,,,1977-01-01,2.87408847952573,1.69987709779933,0.368970702774697
1977-04-01,4.62975422926638,4.08420623928184,0.0142084689702175,5.25252490195385,-3.98593536295872,,,,,,,,,,,,,,,,,,,1977-04-01,2.85647155432898,1.69675453616083,0.369547018344468
1977-07-01,4.57378307673009,4.05271553307081,-0.00617515761228399,4.91424886380241,-4.76686750424173,,,,,,,,,,,,,,,,,,,1977-07-01,2.84131809805585,1.69381203497736,0.370167647539977
1977-10-01,4.68709930415424,4.12627962129886,0.0240065766843262,5.18209261019916,-5.54762405397459,,,,,,,,,,,,,,,,,,,1977-10-01,2.88463945296208,1.68949700573945,0.37107919157338
1978-01-01,4.60907714830152,4.07047195672511,0.00905244789105768,5.26068621886981,-5.15472779854607,,,,,,,,,,,,,,,,,,,1978-01-01,2.87737627374901,1.68597286608175,0.372186413730575
1978-04-01,4.52573220504854,4.00771126109118,-0.00336687464759037,5.21917375061645,-3.9280468415495,,,,,,,,,,,,,,,,,,,1978-04-01,2.85574465779758,1.68331311654751,0.373427066850195
1978-07-01,4.51736755196684,3.99155478985201,0.00652683826900066,5.26946200710864,-3.62416094069323,,,,,,,,,,,,,,,,,,,1978-07-01,2.84952804748334,1.68072610278611,0.37486257617603
1978-10-01,4.49327922887831,3.98901014394983,-0.0146857902739701,5.1535399273032,-1.66033470826313,,,,,,,,,,,,,,,,,,,1978-10-01,2.84250111706565,1.67810444626295,0.376504779438115
1979-01-01,4.47601898086591,3.96981568359657,-0.0102544524764775,5.0713693921129,-0.944634990587519,,,,,,,,,,,,,,,,,,,1979-01-01,2.8264232870814,1.67542126232964,0.378275203822453
1979-04-01,4.57513864156478,4.03960191583324,0.010000055618435,5.08737302039742,-1.43026045766768,,,,,,,,,,,,,,,,,,,1979-04-01,2.8437575315239,1.6714495954251,0.380298281953636
1979-07-01,4.51828248612109,4.03089452838303,-0.0370159147624767,4.6911239779684,-0.147167947772575,,,,,,,,,,,,,,,,,,,1979-07-01,2.82812059706982,1.66751780494116,0.38243983526131
1979-10-01,4.53807183969621,4.00861648910645,0.00794976530216441,4.62948567964878,1.67827379767824,,,,,,,,,,,,,,,,,,,1979-10-01,2.81424098592302,1.6634198208641,0.38466974522132
1980-01-01,4.54287952558099,4.02810197024018,-0.00926301608748037,4.15374246123685,1.94565722788044,,,,,,,,,,,,,,,,,,,1980-01-01,2.80848137963029,1.65893027686286,0.387001173921487
